SEQ,GENDER,AGE_PRD,HOM_PST_NO
05185,1,40PRD,000
05186,1,40PRD,220
05187,1,40PRD,480
05188,2,40PRD,066
05189,2,40PRD,080
05190,1,40PRD,027
05191,2,40PRD,540
05192,2,40PRD,550
05193,2,40PRD,043
05194,2,40PRD,000
05195,1,40PRD,120
05196,1,40PRD,370
05197,2,40PRD,280
05198,1,40PRD,060
05199,2,40PRD,100
05200,1,40PRD,280
05201,1,40PRD,390
05202,2,40PRD,480
05203,2,40PRD,420
05204,2,40PRD,480
05205,1,40PRD,210
05206,1,40PRD,100
05207,2,40PRD,052
05208,1,40PRD,000
05209,2,40PRD,510
05210,1,40PRD,130
05211,1,40PRD,077
05212,2,40PRD,460
05213,2,40PRD,110
05214,2,40PRD,130
05215,1,40PRD,100
03145,2,50PRD,620
03146,2,50PRD,480
03147,1,50PRD,480
03148,2,50PRD,100
03149,2,50PRD,460
03150,2,50PRD,090
03151,1,50PRD,500
03152,1,50PRD,069
03153,1,50PRD,160
03154,2,50PRD,070
03155,1,50PRD,060
03156,2,50PRD,130
03157,1,50PRD,510
03158,2,50PRD,055
03159,2,50PRD,090
03160,2,50PRD,056
03161,2,50PRD,010
03162,2,50PRD,052
03163,2,50PRD,440
03164,2,50PRD,300
03165,2,50PRD,480
03166,1,50PRD,490
03167,1,50PRD,480
03168,2,50PRD,062
03169,1,50PRD,100
03170,1,50PRD,
03171,1,50PRD,066
03172,1,50PRD,055
03173,1,50PRD,018
03174,2,50PRD,100
03175,2,50PRD,620
03176,2,50PRD,460
03177,2,50PRD,510
03178,1,50PRD,130
03179,2,50PRD,056
03180,2,50PRD,055
03181,1,50PRD,062
03182,1,50PRD,045
03183,1,50PRD,066
03184,2,50PRD,460
03185,1,50PRD,470
03186,2,50PRD,056
03187,2,50PRD,055
03188,1,50PRD,057
03189,2,50PRD,055
03190,2,50PRD,140
03191,2,50PRD,140
03192,1,50PRD,210
02049,2,50PRD,080
02050,1,50PRD,073
02051,1,50PRD,600
02052,1,50PRD,055
02053,1,50PRD,510
02054,2,50PRD,510
02055,2,50PRD,056
02056,2,50PRD,040
02057,2,50PRD,063
02058,2,50PRD,470
02059,1,50PRD,160
02060,1,50PRD,057
02061,1,50PRD,440
02062,2,50PRD,
02063,1,50PRD,110
02064,2,50PRD,100
02065,1,50PRD,083
02066,1,50PRD,100
02067,2,50PRD,460
02068,2,50PRD,160
02069,2,50PRD,500
02070,1,50PRD,470
02071,2,50PRD,043
02072,1,50PRD,055
02073,1,50PRD,140
03240,1,50PRD,
03241,1,50PRD,130
03242,2,50PRD,025
03243,1,50PRD,160
03244,1,50PRD,054
03245,1,50PRD,069
03246,1,50PRD,055
03247,1,50PRD,
03248,2,50PRD,025
03249,1,50PRD,075
03250,2,50PRD,130
03251,2,50PRD,066
03252,2,50PRD,420
03253,2,50PRD,056
03254,2,50PRD,340
03255,2,50PRD,460
03256,2,50PRD,055
03257,2,50PRD,350
03258,1,50PRD,400
03259,1,50PRD,086
03260,1,50PRD,100
03261,1,50PRD,510
03262,1,50PRD,055
03263,1,50PRD,055
03264,2,50PRD,
03265,1,50PRD,027
03266,2,50PRD,
03267,1,50PRD,087
03268,1,50PRD,017
03269,2,50PRD,140
03270,2,50PRD,047
03271,2,50PRD,
03272,2,50PRD,000
03273,1,50PRD,180
03274,1,50PRD,100
03275,2,50PRD,420
03276,2,50PRD,410
03277,2,50PRD,470
03278,1,50PRD,051
03279,2,50PRD,480
03280,1,50PRD,060
03281,2,50PRD,460
03282,1,50PRD,160
03283,2,50PRD,060
03284,1,50PRD,480
03285,2,50PRD,056
03286,2,50PRD,420
03287,2,50PRD,016
03288,1,50PRD,055
03289,2,50PRD,390
03290,2,50PRD,085
03291,2,50PRD,000
03292,2,50PRD,000
03293,2,50PRD,380
03294,2,50PRD,470
03295,2,50PRD,440
03296,1,50PRD,055
03297,2,50PRD,079
03298,2,50PRD,057
03299,1,50PRD,130
03300,1,50PRD,010
03301,1,50PRD,056
03302,1,50PRD,055
03303,2,50PRD,055
03304,2,50PRD,047
03305,2,50PRD,067
03306,2,50PRD,055
03307,2,50PRD,069
03308,1,50PRD,000
03309,2,50PRD,490
03310,2,50PRD,025
03311,1,50PRD,070
03312,2,50PRD,120
03313,2,50PRD,210
03314,1,50PRD,
03315,2,50PRD,400
03316,1,50PRD,057
03317,1,50PRD,620
03318,1,50PRD,047
03319,1,50PRD,040
03320,1,50PRD,
03321,2,50PRD,400
03322,1,50PRD,035
03323,2,50PRD,490
03324,1,50PRD,440
03325,1,50PRD,
03326,2,50PRD,100
03327,1,50PRD,420
03328,1,50PRD,056
03329,2,50PRD,510
03330,1,50PRD,
03331,1,50PRD,043
03332,1,50PRD,420
03333,2,50PRD,470
03334,1,50PRD,490
03335,1,50PRD,320
03336,2,50PRD,000
03337,1,50PRD,069
03338,2,50PRD,460
03339,1,50PRD,000
03340,2,50PRD,055
03341,1,50PRD,049
03342,2,50PRD,065
03343,2,50PRD,010
03344,1,50PRD,370
03345,2,50PRD,270
03346,2,50PRD,130
03347,2,50PRD,053
03348,2,50PRD,500
03349,2,50PRD,052
03350,2,50PRD,055
03351,2,50PRD,100
03352,2,50PRD,400
03353,2,50PRD,470
03354,2,50PRD,200
03355,2,50PRD,490
03356,2,50PRD,130
03357,2,50PRD,440
03358,2,50PRD,440
03359,2,50PRD,052
03360,2,50PRD,470
03361,1,50PRD,055
03362,1,50PRD,017
03363,2,50PRD,055
03364,2,50PRD,130
03365,2,50PRD,036
03366,2,50PRD,470
03367,1,50PRD,037
03368,2,50PRD,210
03369,2,50PRD,440
03370,1,50PRD,510
03371,1,50PRD,500
03372,1,50PRD,540
03373,2,50PRD,490
03374,2,50PRD,620
03375,2,50PRD,100
03376,1,50PRD,100
03377,1,50PRD,100
03378,2,50PRD,052
03379,2,50PRD,460
03380,2,50PRD,280
03381,2,50PRD,052
03382,2,50PRD,210
03383,1,50PRD,044
03384,2,50PRD,055
03385,1,50PRD,140
03386,2,50PRD,210
03387,1,50PRD,011
03388,2,50PRD,055
03389,2,50PRD,470
03390,2,50PRD,100
03391,1,50PRD,500
03392,1,50PRD,530
03393,1,50PRD,460
03394,1,50PRD,380
03395,2,50PRD,500
03396,2,50PRD,041
03397,2,50PRD,280
03398,2,50PRD,062
03399,2,50PRD,039
03400,2,50PRD,210
03401,2,50PRD,500
03402,2,50PRD,100
03403,1,50PRD,460
03404,2,50PRD,460
03405,2,50PRD,510
03406,1,50PRD,057
03407,1,50PRD,440
03408,2,50PRD,055
03409,1,50PRD,470
03410,1,50PRD,100
03411,1,50PRD,085
03412,1,50PRD,420
03413,2,50PRD,074
03414,1,50PRD,017
03415,2,50PRD,055
03416,2,50PRD,079
03417,2,50PRD,340
03418,1,50PRD,130
03419,2,50PRD,470
03420,2,50PRD,063
03421,1,50PRD,510
03422,2,50PRD,055
03423,2,50PRD,470
03424,2,50PRD,080
03425,2,50PRD,260
03426,1,50PRD,070
03427,2,50PRD,140
03428,2,50PRD,550
03429,1,50PRD,440
03430,2,50PRD,036
03431,2,50PRD,470
03432,1,50PRD,014
03433,2,50PRD,055
03434,2,50PRD,056
03435,2,50PRD,
03436,2,50PRD,460
03437,2,50PRD,500
03438,2,50PRD,062
03439,2,50PRD,055
03440,2,50PRD,076
03441,1,50PRD,440
03442,2,50PRD,047
03443,2,50PRD,400
03444,2,50PRD,
03445,2,50PRD,500
03446,2,50PRD,060
03447,2,50PRD,040
03448,2,50PRD,055
03449,2,50PRD,460
03450,2,50PRD,550
03451,1,50PRD,460
03452,1,50PRD,590
03453,1,50PRD,100
03454,2,50PRD,016
03455,1,50PRD,460
03456,1,50PRD,460
03457,2,50PRD,480
03458,2,50PRD,055
03459,2,50PRD,
03460,2,50PRD,027
03461,2,50PRD,170
03462,2,50PRD,610
03463,2,50PRD,055
03464,1,50PRD,470
03465,2,50PRD,460
03466,1,50PRD,460
03467,2,50PRD,
03468,2,50PRD,013
03469,1,50PRD,072
03470,1,50PRD,470
03471,2,50PRD,140
03472,2,50PRD,470
03473,2,50PRD,540
03474,2,50PRD,490
03475,2,50PRD,610
03476,2,50PRD,540
03477,1,50PRD,037
03478,1,50PRD,120
03479,2,50PRD,016
03480,2,50PRD,470
03481,2,50PRD,500
03482,1,50PRD,058
03483,2,50PRD,490
03484,1,50PRD,049
03485,2,50PRD,057
03486,2,50PRD,490
03487,2,50PRD,011
03488,2,50PRD,025
03489,2,50PRD,510
03490,1,50PRD,540
03491,2,50PRD,160
03492,1,50PRD,033
03493,1,50PRD,610
03494,1,50PRD,630
03495,1,50PRD,480
03496,1,50PRD,350
03497,1,50PRD,120
03498,1,50PRD,440
03499,1,50PRD,047
03500,2,50PRD,480
03501,2,50PRD,024
03502,2,50PRD,053
03503,1,50PRD,013
03504,2,50PRD,052
03505,1,50PRD,110
03506,2,50PRD,
03507,2,50PRD,020
03508,2,50PRD,550
03509,2,50PRD,490
03510,1,50PRD,073
03511,2,50PRD,510
03512,2,50PRD,130
03513,2,50PRD,
03514,2,50PRD,470
03515,1,50PRD,043
03516,2,50PRD,080
03517,2,50PRD,062
03518,1,50PRD,510
03519,1,50PRD,061
03520,2,50PRD,036
03521,1,50PRD,460
03522,1,50PRD,090
03523,1,50PRD,390
03524,2,50PRD,340
03525,1,50PRD,058
03526,1,50PRD,072
03527,2,50PRD,440
03528,2,50PRD,300
03529,1,50PRD,460
03530,1,50PRD,340
03531,2,50PRD,056
03532,2,50PRD,420
03533,1,50PRD,510
03534,2,50PRD,110
03535,2,50PRD,037
03536,2,50PRD,160
03537,1,50PRD,000
03538,1,50PRD,300
03539,1,50PRD,100
03540,2,50PRD,079
03541,2,50PRD,210
03542,2,50PRD,470
03543,1,50PRD,140
03544,1,50PRD,
03545,2,50PRD,057
03546,1,50PRD,040
03547,2,50PRD,055
03548,1,50PRD,013
03549,1,50PRD,017
03550,1,50PRD,069
03551,1,50PRD,480
03552,1,50PRD,130
03553,2,50PRD,060
03554,2,50PRD,340
03555,1,50PRD,060
03556,1,50PRD,420
03557,2,50PRD,110
03558,1,50PRD,000
03559,2,50PRD,100
03560,1,50PRD,033
03561,1,50PRD,130
03562,2,50PRD,100
03563,2,50PRD,130
03564,1,50PRD,120
03565,2,50PRD,075
03566,2,50PRD,300
03567,2,50PRD,510
03568,1,50PRD,220
03569,2,50PRD,420
03570,2,50PRD,130
03571,2,50PRD,055
03572,2,50PRD,055
03573,1,50PRD,040
03574,1,50PRD,062
03575,1,50PRD,
03576,1,50PRD,050
03577,2,50PRD,170
03578,1,50PRD,210
03579,1,50PRD,055
03580,1,50PRD,055
03581,2,50PRD,130
03582,2,50PRD,055
03583,2,50PRD,033
03584,2,50PRD,056
03585,1,50PRD,630
03586,2,50PRD,460
03587,1,50PRD,050
03588,2,50PRD,056
03589,1,50PRD,140
03590,2,50PRD,100
03591,1,50PRD,370
03592,2,50PRD,030
03593,2,50PRD,300
03594,2,50PRD,480
03595,2,50PRD,540
03596,2,50PRD,510
03597,1,50PRD,072
03598,1,50PRD,210
03599,2,50PRD,090
03600,1,50PRD,400
03601,2,50PRD,056
03602,1,50PRD,040
03603,2,50PRD,100
03604,2,50PRD,016
03605,1,50PRD,510
03606,2,50PRD,027
03607,2,50PRD,470
03608,2,50PRD,010
03609,2,50PRD,100
03610,2,50PRD,100
03611,2,50PRD,470
03612,2,50PRD,055
03613,1,50PRD,460
03614,1,50PRD,062
03615,2,50PRD,110
03616,2,50PRD,014
03617,1,50PRD,160
03618,1,50PRD,060
03619,2,50PRD,460
03620,1,50PRD,024
03621,1,50PRD,600
03622,1,50PRD,440
03623,2,50PRD,470
03624,1,50PRD,130
03625,1,50PRD,054
03626,2,50PRD,072
03627,1,50PRD,410
03628,2,50PRD,120
03629,2,50PRD,630
03630,2,50PRD,100
03631,1,50PRD,540
03632,1,50PRD,480
03633,2,50PRD,150
03634,2,50PRD,210
03635,2,50PRD,420
03636,1,50PRD,016
03637,1,50PRD,180
03638,2,50PRD,210
03639,1,50PRD,420
03640,1,50PRD,510
03641,2,50PRD,090
03642,2,50PRD,055
03643,2,50PRD,077
03644,2,50PRD,
03645,2,50PRD,100
03646,1,50PRD,130
03647,1,50PRD,062
03648,1,50PRD,030
03649,2,50PRD,058
03650,1,50PRD,056
03651,1,50PRD,470
03652,1,50PRD,480
03653,2,50PRD,460
03654,1,50PRD,060
03655,1,50PRD,080
03656,2,50PRD,510
03657,1,50PRD,056
03658,1,50PRD,017
03659,2,50PRD,350
03660,2,50PRD,150
03661,2,50PRD,620
03662,2,50PRD,470
03663,1,50PRD,140
03664,1,50PRD,
03665,2,50PRD,510
03666,2,50PRD,014
03667,1,50PRD,000
03668,1,50PRD,061
03669,1,50PRD,480
03670,1,50PRD,470
03671,1,50PRD,020
03672,2,50PRD,440
03673,1,50PRD,480
03674,1,50PRD,460
03675,2,50PRD,140
03676,2,50PRD,180
03677,2,50PRD,050
03678,2,50PRD,460
03679,2,50PRD,410
03680,1,50PRD,480
03681,1,50PRD,380
03682,2,50PRD,100
03683,2,50PRD,058
03684,1,50PRD,280
03685,1,50PRD,100
03686,1,50PRD,088
03687,1,50PRD,110
03688,2,50PRD,000
03689,2,50PRD,420
03690,2,50PRD,140
03691,1,50PRD,000
03692,1,50PRD,055
03693,1,50PRD,610
03694,2,50PRD,280
03695,2,50PRD,063
03696,2,50PRD,
03697,2,50PRD,210
03698,1,50PRD,062
03699,1,50PRD,055
03700,2,50PRD,110
03701,2,50PRD,470
03702,1,50PRD,130
03703,1,50PRD,550
03704,2,50PRD,036
03705,1,50PRD,058
03706,2,50PRD,500
03707,2,50PRD,370
03708,2,50PRD,510
03709,2,50PRD,013
03710,2,50PRD,020
03711,1,50PRD,
03712,2,50PRD,500
03713,2,50PRD,056
03714,1,50PRD,062
03715,1,50PRD,420
03716,2,50PRD,100
03717,1,50PRD,062
03718,1,50PRD,066
03719,2,50PRD,140
03720,2,50PRD,010
03721,1,50PRD,310
03722,2,50PRD,044
03723,1,50PRD,540
03724,2,50PRD,088
03725,2,50PRD,085
03726,1,50PRD,460
03727,2,50PRD,055
03728,2,50PRD,044
03729,2,50PRD,130
03730,1,50PRD,210
03731,2,50PRD,100
03732,1,50PRD,480
03733,1,50PRD,065
03734,2,50PRD,027
03735,1,50PRD,013
03736,1,50PRD,440
03737,2,50PRD,480
03738,2,50PRD,062
03739,2,50PRD,130
03740,1,50PRD,037
03741,2,50PRD,055
03742,1,50PRD,210
03743,1,50PRD,140
03744,2,50PRD,058
03745,2,50PRD,440
03746,2,50PRD,055
03747,2,50PRD,210
03748,2,50PRD,370
03749,2,50PRD,540
03750,2,50PRD,075
03751,2,50PRD,055
03752,2,50PRD,
03753,2,50PRD,460
03754,2,50PRD,420
03755,2,50PRD,130
03756,2,50PRD,440
03757,2,50PRD,055
03758,2,50PRD,100
03759,1,50PRD,050
03760,1,50PRD,043
03761,2,50PRD,055
03762,2,50PRD,055
03763,1,50PRD,100
03764,2,50PRD,460
03765,2,50PRD,210
03766,2,50PRD,500
03767,2,50PRD,066
03768,2,50PRD,086
03769,2,50PRD,460
03770,2,50PRD,016
03771,1,50PRD,065
03772,1,50PRD,510
03773,2,50PRD,025
03774,2,50PRD,440
03775,1,50PRD,082
03776,1,50PRD,
03777,2,50PRD,580
03778,2,50PRD,017
03779,2,50PRD,076
03780,2,50PRD,440
03781,1,50PRD,040
03782,2,50PRD,160
03783,2,50PRD,053
03784,2,50PRD,470
03785,2,50PRD,055
03786,2,50PRD,400
03787,2,50PRD,550
03788,1,50PRD,066
03789,1,50PRD,
03790,2,50PRD,460
03791,2,50PRD,069
03792,2,50PRD,055
03793,2,50PRD,400
03794,2,50PRD,400
03795,1,50PRD,020
03796,2,50PRD,180
03797,2,50PRD,400
03798,2,50PRD,100
03799,2,50PRD,100
03800,2,50PRD,340
03801,2,50PRD,160
03802,2,50PRD,400
03803,2,50PRD,062
03804,2,50PRD,150
03805,2,50PRD,400
03806,1,50PRD,460
03807,2,50PRD,470
03808,2,50PRD,610
03809,2,50PRD,470
03810,2,50PRD,043
03811,1,50PRD,
03812,2,50PRD,058
03813,2,50PRD,340
03814,2,50PRD,460
03815,1,50PRD,050
03816,1,50PRD,047
03817,2,50PRD,025
03818,2,50PRD,160
03819,2,50PRD,070
03820,2,50PRD,500
03821,2,50PRD,140
03822,2,50PRD,160
03823,2,50PRD,062
03824,2,50PRD,019
03825,2,50PRD,017
03826,2,50PRD,140
03827,1,50PRD,047
03828,2,50PRD,049
03829,2,50PRD,210
03830,2,50PRD,420
03831,1,50PRD,017
03832,2,50PRD,100
03833,2,50PRD,210
03834,2,50PRD,130
03835,1,50PRD,025
03836,1,50PRD,
03837,2,50PRD,100
03838,1,50PRD,440
03839,2,50PRD,400
03840,2,50PRD,460
03841,2,50PRD,062
03842,2,50PRD,010
03843,1,50PRD,460
03844,1,50PRD,610
03845,1,50PRD,480
03846,1,50PRD,140
03847,2,50PRD,057
03848,2,50PRD,051
03849,2,50PRD,460
03850,1,50PRD,
03851,1,50PRD,100
03852,2,50PRD,077
03853,2,50PRD,460
03854,1,50PRD,056
03855,2,50PRD,055
03856,2,50PRD,500
03857,1,50PRD,025
03858,2,50PRD,600
03859,2,50PRD,400
03860,2,50PRD,600
03861,2,50PRD,480
03862,1,50PRD,440
03863,2,50PRD,420
03864,2,50PRD,440
03865,2,50PRD,040
03866,1,50PRD,480
03867,1,50PRD,140
03868,2,50PRD,140
03869,2,50PRD,055
03870,2,50PRD,540
03871,1,50PRD,055
03872,2,50PRD,055
03873,1,50PRD,500
03874,1,50PRD,470
03875,1,50PRD,510
03876,2,50PRD,440
03877,2,50PRD,130
03878,2,50PRD,510
03879,1,50PRD,160
03880,1,50PRD,039
03881,2,50PRD,055
03882,2,50PRD,100
03883,2,50PRD,080
03884,2,50PRD,050
03885,1,50PRD,350
03886,2,50PRD,058
03887,1,50PRD,017
03888,2,50PRD,470
03889,1,50PRD,110
03890,1,50PRD,073
03891,1,50PRD,470
03892,2,50PRD,140
03893,1,50PRD,028
03894,1,50PRD,420
03895,1,50PRD,014
03896,1,50PRD,020
03897,2,50PRD,011
03898,1,50PRD,062
03899,2,50PRD,480
03900,2,50PRD,380
03901,2,50PRD,140
03902,1,50PRD,056
03903,2,50PRD,130
03904,2,50PRD,040
03905,2,50PRD,
03906,2,50PRD,470
03907,2,50PRD,510
03908,1,50PRD,076
03909,1,50PRD,510
03910,1,50PRD,550
03911,1,50PRD,062
03912,1,50PRD,180
03913,2,50PRD,057
03914,1,50PRD,100
03915,2,50PRD,390
03916,2,50PRD,210
03917,2,50PRD,520
03918,1,50PRD,220
03919,1,50PRD,480
03920,1,50PRD,037
03921,1,50PRD,056
03922,2,50PRD,
03923,1,50PRD,480
03924,1,50PRD,480
03925,2,50PRD,056
03926,1,50PRD,630
03927,2,50PRD,028
03928,1,50PRD,440
03929,2,50PRD,045
03930,1,50PRD,051
03931,2,50PRD,470
03932,2,50PRD,047
03933,1,50PRD,130
03934,1,50PRD,210
03935,1,50PRD,540
03936,2,50PRD,057
03937,2,50PRD,110
03938,2,50PRD,073
03939,1,50PRD,
03940,1,50PRD,100
03941,2,50PRD,150
03942,2,50PRD,017
03943,1,50PRD,440
03944,1,50PRD,060
03945,2,50PRD,055
03946,2,50PRD,090
03947,2,50PRD,440
03948,1,50PRD,500
03949,2,50PRD,075
03950,1,50PRD,460
03951,2,50PRD,054
03952,2,50PRD,160
03953,2,50PRD,063
03954,1,50PRD,470
03955,1,50PRD,310
03956,2,50PRD,051
03957,2,50PRD,130
03958,1,50PRD,470
03959,1,50PRD,130
03960,2,50PRD,055
03961,2,50PRD,040
03962,1,50PRD,041
03963,1,50PRD,100
03964,1,50PRD,088
03965,2,50PRD,470
03966,1,50PRD,460
03967,1,50PRD,440
03968,2,50PRD,056
03969,2,50PRD,043
03970,1,50PRD,140
03971,2,50PRD,210
03972,2,50PRD,020
03973,2,50PRD,100
03974,2,50PRD,610
03975,1,50PRD,047
03976,1,50PRD,110
03977,1,50PRD,460
03978,1,50PRD,055
03979,1,50PRD,440
03980,2,50PRD,500
03981,2,50PRD,560
03982,1,50PRD,450
03983,2,50PRD,460
03984,2,50PRD,037
03985,1,50PRD,420
03986,1,50PRD,470
03987,1,50PRD,420
03988,1,50PRD,057
03989,1,50PRD,037
03990,1,50PRD,500
03991,2,50PRD,062
03992,2,50PRD,510
03993,1,50PRD,130
03994,1,50PRD,062
03995,2,50PRD,110
03996,1,50PRD,057
03997,1,50PRD,160
03998,2,50PRD,470
03999,2,50PRD,100
04000,1,50PRD,050
04001,2,50PRD,140
04002,2,50PRD,460
04003,2,50PRD,063
04004,1,50PRD,370
04005,1,50PRD,150
04006,1,50PRD,570
04007,1,50PRD,110
04008,2,50PRD,056
04009,2,50PRD,160
04010,2,50PRD,610
04011,1,50PRD,280
04012,2,50PRD,050
04013,2,50PRD,100
04014,1,50PRD,058
04015,2,50PRD,060
04016,1,50PRD,470
04017,1,50PRD,066
04018,2,50PRD,062
04019,2,50PRD,052
04020,2,50PRD,210
04021,2,50PRD,060
04022,2,50PRD,230
04023,2,50PRD,080
04024,1,50PRD,100
04025,1,50PRD,047
04026,2,50PRD,033
04027,2,50PRD,062
04028,1,50PRD,085
04029,2,50PRD,460
04030,2,50PRD,470
04031,1,50PRD,033
04032,1,50PRD,440
04033,2,50PRD,047
04034,2,50PRD,055
04035,2,50PRD,130
04036,2,50PRD,280
04037,2,50PRD,140
04038,1,50PRD,100
04039,1,50PRD,060
04040,2,50PRD,570
04041,1,50PRD,072
04042,1,50PRD,460
04043,2,50PRD,490
04044,2,50PRD,010
04045,1,50PRD,066
04046,1,50PRD,110
04047,1,50PRD,
04048,1,50PRD,100
04049,2,50PRD,025
04050,2,50PRD,120
04051,1,50PRD,067
04052,1,50PRD,079
04053,2,50PRD,220
04054,1,50PRD,072
04055,1,50PRD,510
04056,2,50PRD,470
04057,2,50PRD,062
04058,2,50PRD,440
04059,1,50PRD,440
04060,2,50PRD,055
04061,2,50PRD,066
04062,2,50PRD,090
04063,2,50PRD,039
04064,2,50PRD,024
04065,1,50PRD,600
04066,2,50PRD,056
04067,2,50PRD,500
04068,2,50PRD,490
04069,2,50PRD,460
04070,1,50PRD,130
04071,1,50PRD,100
04072,2,50PRD,420
03026,2,50PRD,110
03027,1,50PRD,017
03028,2,50PRD,110
03029,1,50PRD,540
03030,2,50PRD,370
03031,2,50PRD,
03032,2,50PRD,500
03033,2,50PRD,076
03034,2,50PRD,420
03035,2,50PRD,
03036,2,50PRD,110
03037,1,50PRD,540
03038,1,50PRD,610
03039,1,50PRD,028
03040,2,50PRD,470
03041,2,50PRD,460
03042,2,50PRD,570
03043,2,50PRD,
03044,1,50PRD,082
03045,2,50PRD,055
03046,2,50PRD,100
03047,1,50PRD,017
03048,1,50PRD,025
03049,2,50PRD,057
03050,2,50PRD,100
03051,1,50PRD,052
03052,2,50PRD,047
03053,2,50PRD,400
03054,1,50PRD,120
03055,1,50PRD,490
03056,2,50PRD,100
03057,2,50PRD,056
03058,1,50PRD,140
03059,1,50PRD,340
03060,1,50PRD,065
03061,1,50PRD,057
03062,2,50PRD,460
03063,2,50PRD,520
03064,2,50PRD,110
03065,2,50PRD,090
03066,2,50PRD,340
03067,1,50PRD,100
03068,1,50PRD,540
03069,1,50PRD,500
03070,2,50PRD,027
03071,2,50PRD,030
03072,1,50PRD,080
04097,1,50PRD,055
04098,2,50PRD,
04099,2,50PRD,150
04100,1,50PRD,056
04101,2,50PRD,055
04102,2,50PRD,090
04103,1,50PRD,440
04104,2,50PRD,053
04105,2,50PRD,040
04106,2,50PRD,160
04107,1,50PRD,100
04108,1,50PRD,340
04109,2,50PRD,055
04110,2,50PRD,017
04111,1,50PRD,470
04112,2,50PRD,037
04113,2,50PRD,041
04114,2,50PRD,250
04115,2,50PRD,480
04116,2,50PRD,470
04117,2,50PRD,150
04118,1,50PRD,080
04119,1,50PRD,170
04120,2,50PRD,056
04121,2,50PRD,010
05240,2,40PRD,210
05241,1,40PRD,510
05242,2,40PRD,100
05243,2,40PRD,100
05244,2,40PRD,510
05245,1,40PRD,100
05246,1,40PRD,045
05247,2,40PRD,320
05248,2,40PRD,460
05249,2,40PRD,055
05250,1,40PRD,510
05251,1,40PRD,280
05252,2,40PRD,130
05253,1,40PRD,340
05254,1,40PRD,085
05255,2,40PRD,100
05256,1,40PRD,220
05257,2,40PRD,057
05258,2,40PRD,110
05259,2,40PRD,440
05260,2,40PRD,480
05261,1,40PRD,210
05262,1,40PRD,220
05263,2,40PRD,510
05264,2,40PRD,220
05265,2,40PRD,210
05266,1,40PRD,100
05267,2,40PRD,400
05268,2,40PRD,049
05269,2,40PRD,044
05270,2,40PRD,460
05271,1,40PRD,470
05272,1,40PRD,055
05273,2,40PRD,017
05274,1,40PRD,010
05275,1,40PRD,480
05276,1,40PRD,170
05277,2,40PRD,160
05278,2,40PRD,080
05279,1,40PRD,018
05280,1,40PRD,400
05281,2,40PRD,051
05282,2,40PRD,320
05283,2,40PRD,025
05284,1,40PRD,110
05285,2,40PRD,630
05286,2,40PRD,160
05287,1,40PRD,060
05288,1,40PRD,080
05289,2,40PRD,055
05290,2,40PRD,016
05291,2,40PRD,470
05292,2,40PRD,040
05293,2,40PRD,055
05294,2,40PRD,270
05295,1,40PRD,055
05296,1,40PRD,370
05297,2,40PRD,110
05298,1,40PRD,056
05299,1,40PRD,073
05300,2,40PRD,210
05301,2,40PRD,480
05302,1,40PRD,180
05303,2,40PRD,069
05304,1,40PRD,540
05305,2,40PRD,014
05306,2,40PRD,033
05307,2,40PRD,062
05308,1,40PRD,180
05309,2,40PRD,055
01025,2,60PRD,030
01026,2,60PRD,210
01027,1,60PRD,055
01028,1,60PRD,130
01029,2,60PRD,
01030,1,60PRD,510
01031,2,60PRD,100
01032,2,60PRD,062
01033,2,60PRD,490
01034,2,60PRD,480
01035,2,60PRD,051
01036,2,60PRD,055
01037,1,60PRD,073
01038,2,60PRD,055
01039,1,60PRD,140
01040,2,60PRD,110
01041,2,60PRD,055
01042,1,60PRD,100
01043,1,60PRD,100
01044,2,60PRD,440
01045,2,60PRD,460
01046,2,60PRD,160
01047,2,60PRD,480
01048,1,60PRD,055
05359,2,40PRD,055
05360,1,40PRD,033
05361,2,40PRD,100
05362,2,40PRD,067
05363,1,40PRD,180
05364,1,40PRD,120
05365,1,40PRD,076
05366,2,40PRD,540
05367,2,40PRD,090
05368,1,40PRD,160
05369,1,40PRD,010
05370,1,40PRD,017
05371,1,40PRD,160
05372,1,40PRD,530
05373,2,40PRD,090
05374,2,40PRD,610
05375,2,40PRD,440
05376,1,40PRD,000
05377,2,40PRD,170
05378,2,40PRD,550
05379,1,40PRD,480
05380,1,40PRD,160
05381,2,40PRD,140
05382,1,40PRD,440
05383,2,40PRD,110
05384,2,40PRD,490
05385,1,40PRD,080
05386,2,40PRD,280
05387,2,40PRD,490
05388,2,40PRD,420
05389,1,40PRD,052
05390,2,40PRD,410
05391,1,40PRD,340
05392,1,40PRD,460
05393,2,40PRD,160
05394,2,40PRD,034
05395,1,40PRD,500
05396,1,40PRD,010
05397,2,40PRD,510
05398,1,40PRD,000
05399,2,40PRD,140
05400,2,40PRD,062
05401,1,40PRD,470
05402,1,40PRD,480
05403,2,40PRD,056
05404,1,40PRD,079
05405,2,40PRD,210
05406,2,40PRD,350
05407,2,40PRD,600
05408,1,40PRD,100
05409,2,40PRD,020
05410,2,40PRD,210
05411,2,40PRD,210
05412,2,40PRD,370
05413,2,40PRD,076
05414,2,40PRD,420
05415,2,40PRD,610
05416,2,40PRD,130
05417,2,40PRD,058
05418,1,40PRD,012
05419,2,40PRD,170
05420,2,40PRD,049
05421,2,40PRD,055
05422,1,40PRD,180
